"arch","lambda","seed","threshold","Acc","Spec","Sens","BalAcc","Acc_flip","is_MC"
"SimpleRNN",0.1,23,0.3,0.518032786885246,0,1,0.5,0.481967213114754,TRUE
"SimpleRNN",0.1,23,0.35,0.514754098360656,0,0.993670886075949,0.496835443037975,0.485245901639344,TRUE
"SimpleRNN",0.1,23,0.4,0.485245901639344,0.0680272108843537,0.873417721518987,0.470722466201671,0.514754098360656,FALSE
"SimpleRNN",0.1,23,0.45,0.508196721311475,0.244897959183673,0.753164556962025,0.499031258072849,0.491803278688525,FALSE
"SimpleRNN",0.1,23,0.5,0.468852459016393,0.530612244897959,0.411392405063291,0.471002324980625,0.531147540983607,FALSE
"SimpleRNN",0.1,23,0.55,0.459016393442623,0.755102040816326,0.183544303797468,0.469323172306897,0.540983606557377,FALSE
"SimpleRNN",0.1,23,0.6,0.455737704918033,0.91156462585034,0.0316455696202532,0.471605097735297,0.544262295081967,FALSE
"SimpleRNN",0.1,23,0.65,0.485245901639344,0.979591836734694,0.0253164556962025,0.502454146215448,0.514754098360656,FALSE
"SimpleRNN",0.1,23,0.7,0.481967213114754,1,0,0.5,0.518032786885246,TRUE
"SimpleRNN",0.1,27,0.3,0.518032786885246,0,1,0.5,0.481967213114754,TRUE
"SimpleRNN",0.1,27,0.35,0.518032786885246,0,1,0.5,0.481967213114754,TRUE
"SimpleRNN",0.1,27,0.4,0.491803278688525,0.0884353741496599,0.867088607594937,0.477761990872298,0.508196721311475,FALSE
"SimpleRNN",0.1,27,0.45,0.459016393442623,0.210884353741497,0.689873417721519,0.450378885731508,0.540983606557377,FALSE
"SimpleRNN",0.1,27,0.5,0.449180327868852,0.578231292517007,0.329113924050633,0.45367260828382,0.550819672131148,FALSE
"SimpleRNN",0.1,27,0.55,0.481967213114754,0.857142857142857,0.132911392405063,0.49502712477396,0.518032786885246,FALSE
"SimpleRNN",0.1,27,0.6,0.478688524590164,0.945578231292517,0.0443037974683544,0.494941014380436,0.521311475409836,FALSE
"SimpleRNN",0.1,27,0.65,0.475409836065574,0.979591836734694,0.00632911392405063,0.492960475329372,0.524590163934426,FALSE
"SimpleRNN",0.1,27,0.7,0.481967213114754,1,0,0.5,0.518032786885246,TRUE
"SimpleRNN",0.1,98,0.3,0.518032786885246,0,1,0.5,0.481967213114754,TRUE
"SimpleRNN",0.1,98,0.35,0.518032786885246,0.0136054421768707,0.987341772151899,0.500473607164385,0.481967213114754,FALSE
"SimpleRNN",0.1,98,0.4,0.481967213114754,0.054421768707483,0.879746835443038,0.46708430207526,0.518032786885246,FALSE
"SimpleRNN",0.1,98,0.45,0.485245901639344,0.108843537414966,0.835443037974684,0.472143287694825,0.514754098360656,FALSE
"SimpleRNN",0.1,98,0.5,0.465573770491803,0.421768707482993,0.506329113924051,0.464048910703522,0.534426229508197,FALSE
"SimpleRNN",0.1,98,0.55,0.475409836065574,0.884353741496599,0.0949367088607595,0.489645225178679,0.524590163934426,FALSE
"SimpleRNN",0.1,98,0.6,0.468852459016393,0.959183673469388,0.0126582278481013,0.485920950658744,0.531147540983607,FALSE
"SimpleRNN",0.1,98,0.65,0.481967213114754,0.993197278911565,0.00632911392405063,0.499763196417808,0.518032786885246,FALSE
"SimpleRNN",0.1,98,0.7,0.481967213114754,1,0,0.5,0.518032786885246,TRUE
"SimpleRNN",0.1,41,0.3,0.518032786885246,0,1,0.5,0.481967213114754,TRUE
"SimpleRNN",0.1,41,0.35,0.518032786885246,0.00680272108843537,0.993670886075949,0.500236803582192,0.481967213114754,FALSE
"SimpleRNN",0.1,41,0.4,0.472131147540984,0.0408163265306122,0.873417721518987,0.4571170240248,0.527868852459016,FALSE
"SimpleRNN",0.1,41,0.45,0.488524590163934,0.326530612244898,0.639240506329114,0.482885559287006,0.511475409836066,FALSE
"SimpleRNN",0.1,41,0.5,0.459016393442623,0.54421768707483,0.379746835443038,0.461982261258934,0.540983606557377,FALSE
"SimpleRNN",0.1,41,0.55,0.475409836065574,0.877551020408163,0.10126582278481,0.489408421596487,0.524590163934426,FALSE
"SimpleRNN",0.1,41,0.6,0.488524590163934,0.979591836734694,0.0316455696202532,0.505618703177473,0.511475409836066,FALSE
"SimpleRNN",0.1,41,0.65,0.475409836065574,0.979591836734694,0.00632911392405063,0.492960475329372,0.524590163934426,FALSE
"SimpleRNN",0.1,41,0.7,0.481967213114754,1,0,0.5,0.518032786885246,TRUE
"SimpleRNN",0.1,64,0.3,0.514754098360656,0,0.993670886075949,0.496835443037975,0.485245901639344,TRUE
"SimpleRNN",0.1,64,0.35,0.514754098360656,0,0.993670886075949,0.496835443037975,0.485245901639344,TRUE
"SimpleRNN",0.1,64,0.4,0.488524590163934,0.0816326530612245,0.867088607594937,0.474360630328081,0.511475409836066,FALSE
"SimpleRNN",0.1,64,0.45,0.462295081967213,0.210884353741497,0.69620253164557,0.453543442693533,0.537704918032787,FALSE
"SimpleRNN",0.1,64,0.5,0.40327868852459,0.421768707482993,0.386075949367089,0.403922328425041,0.59672131147541,FALSE
"SimpleRNN",0.1,64,0.55,0.426229508196721,0.755102040816326,0.120253164556962,0.437677602686644,0.573770491803279,FALSE
"SimpleRNN",0.1,64,0.6,0.445901639344262,0.836734693877551,0.0822784810126582,0.459506587445105,0.554098360655738,FALSE
"SimpleRNN",0.1,64,0.65,0.481967213114754,0.993197278911565,0.00632911392405063,0.499763196417808,0.518032786885246,FALSE
"SimpleRNN",0.1,64,0.7,0.481967213114754,1,0,0.5,0.518032786885246,TRUE
