"lambda","seed","threshold","Acc_val","BalAcc_val","F1_val","Sens_val","Spec_val","Acc_test","BalAcc_test","F1_test","Sens_test","Spec_test","Acc_flip_test","is_MC_test"
0.05,23,0.45,0.519736842105263,0.51253518077506,0.650717703349282,0.87741935483871,0.147651006711409,0.468852459016393,0.455610092138121,0.616113744075829,0.822784810126582,0.0884353741496599,0.531147540983607,FALSE
0.05,23,0.5,0.539473684210526,0.539164321281663,0.551282051282051,0.554838709677419,0.523489932885906,0.413114754098361,0.414836820804271,0.393220338983051,0.367088607594937,0.462585034013605,0.586885245901639,FALSE
0.05,23,0.55,0.496710526315789,0.505932019917731,0.0727272727272727,0.0387096774193548,0.973154362416107,0.468852459016393,0.486157754240937,0.0121951219512195,0.00632911392405063,0.965986394557823,0.531147540983607,FALSE
0.05,23,0.6,0.490131578947368,0.499870101753626,0.0127388535031847,0.00645161290322581,0.993288590604027,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.05,23,0.65,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.05,23,0.7,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.05,27,0.3,0.509868421052632,0.5,0.675381263616558,1,0,0.518032786885246,0.5,0.682505399568035,1,0,0.481967213114754,TRUE
0.05,27,0.35,0.503289473684211,0.493548387096774,0.669584245076587,0.987096774193548,0,0.518032786885246,0.500473607164385,0.679738562091503,0.987341772151899,0.0136054421768707,0.481967213114754,FALSE
0.05,27,0.4,0.509868421052632,0.500519592985495,0.669623059866962,0.974193548387097,0.0268456375838926,0.514754098360656,0.497545853784552,0.675438596491228,0.974683544303797,0.0204081632653061,0.485245901639344,FALSE
0.05,27,0.45,0.523026315789474,0.515631088980299,0.655581947743468,0.890322580645161,0.140939597315436,0.465573770491803,0.452445535176096,0.612826603325416,0.816455696202532,0.0884353741496599,0.534426229508197,FALSE
0.05,27,0.5,0.546052631578947,0.545356137692141,0.566037735849057,0.580645161290323,0.51006711409396,0.409836065573771,0.410725049513476,0.403973509933775,0.386075949367089,0.435374149659864,0.590163934426229,FALSE
0.05,27,0.55,0.490131578947368,0.499090712275384,0.0828402366863905,0.0451612903225806,0.953020134228188,0.462295081967213,0.479118229570309,0.0238095238095238,0.0126582278481013,0.945578231292517,0.537704918032787,FALSE
0.05,27,0.6,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.05,27,0.65,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.05,27,0.7,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.05,98,0.3,0.509868421052632,0.5,0.675381263616558,1,0,0.518032786885246,0.5,0.682505399568035,1,0,0.481967213114754,TRUE
0.05,98,0.35,0.509868421052632,0.5,0.675381263616558,1,0,0.518032786885246,0.5,0.682505399568035,1,0,0.481967213114754,TRUE
0.05,98,0.4,0.509868421052632,0.5,0.675381263616558,1,0,0.514754098360656,0.496835443037975,0.67965367965368,0.993670886075949,0,0.485245901639344,TRUE
0.05,98,0.45,0.509868421052632,0.501039185970989,0.663656884875846,0.948387096774194,0.0536912751677852,0.485245901639344,0.471196073366055,0.634032634032634,0.860759493670886,0.0816326530612245,0.514754098360656,FALSE
0.05,98,0.5,0.539473684210526,0.538384931803421,0.567901234567901,0.593548387096774,0.483221476510067,0.422950819672131,0.418884009299922,0.488372093023256,0.531645569620253,0.306122448979592,0.577049180327869,FALSE
0.05,98,0.55,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.05,98,0.6,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.05,98,0.65,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.05,98,0.7,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.05,41,0.3,0.503289473684211,0.493548387096774,0.669584245076587,0.987096774193548,0,0.518032786885246,0.5,0.682505399568035,1,0,0.481967213114754,TRUE
0.05,41,0.35,0.509868421052632,0.500519592985495,0.669623059866962,0.974193548387097,0.0268456375838926,0.514754098360656,0.497309050202359,0.676855895196507,0.981012658227848,0.0136054421768707,0.485245901639344,FALSE
0.05,41,0.4,0.506578947368421,0.497553583026629,0.663677130044843,0.954838709677419,0.0402684563758389,0.481967213114754,0.466373891328683,0.642533936651584,0.89873417721519,0.0340136054421769,0.518032786885246,FALSE
