"ticker","lambda","seed","threshold","Acc_val","BalAcc_val","F1_val","Sens_val","Spec_val","Acc_test","BalAcc_test","F1_test","Sens_test","Spec_test","Acc_flip_test","is_MC_test"
"TAVHL.IS",0.05,98,0.5,0.549342105263158,0.549005681818182,0.586102719033233,0.551136363636364,0.546875,0.465573770491803,0.465492776057791,0.451178451178451,0.440789473684211,0.490196078431373,0.534426229508197,FALSE
"TAVHL.IS",0.05,98,0.55,0.467105263157895,0.520596590909091,0.283185840707965,0.181818181818182,0.859375,0.462295081967213,0.461386308909529,0.254545454545455,0.184210526315789,0.738562091503268,0.537704918032787,FALSE
"TAVHL.IS",0.05,98,0.6,0.427631578947368,0.49609375,0.112244897959184,0.0625,0.9296875,0.491803278688525,0.490604575163399,0.196891191709845,0.125,0.856209150326797,0.508196721311475,FALSE
"TAVHL.IS",0.05,98,0.65,0.430921052631579,0.504261363636364,0.0748663101604278,0.0397727272727273,0.96875,0.518032786885246,0.516576367389061,0.130177514792899,0.0723684210526316,0.96078431372549,0.481967213114754,FALSE
"TAVHL.IS",0.05,98,0.7,0.424342105263158,0.501775568181818,0.0223463687150838,0.0113636363636364,0.9921875,0.511475409836066,0.509889920880633,0.0509554140127388,0.0263157894736842,0.993464052287582,0.488524590163934,FALSE
"TAVHL.IS",0.05,41,0.3,0.578947368421053,0.5,0.733333333333333,1,0,0.498360655737705,0.5,0.665207877461707,1,0,0.501639344262295,TRUE
"TAVHL.IS",0.05,41,0.35,0.578947368421053,0.5,0.733333333333333,1,0,0.498360655737705,0.5,0.665207877461707,1,0,0.501639344262295,TRUE
"TAVHL.IS",0.05,41,0.4,0.578947368421053,0.5,0.733333333333333,1,0,0.504918032786885,0.506514447884417,0.666666666666667,0.993421052631579,0.0196078431372549,0.495081967213115,FALSE
"TAVHL.IS",0.05,41,0.45,0.546052631578947,0.483309659090909,0.691964285714286,0.880681818181818,0.0859375,0.524590163934426,0.525928792569659,0.662004662004662,0.934210526315789,0.117647058823529,0.475409836065574,FALSE
"TAVHL.IS",0.05,41,0.5,0.559210526315789,0.568181818181818,0.573248407643312,0.511363636363636,0.625,0.481967213114754,0.48187564499484,0.466216216216216,0.453947368421053,0.509803921568627,0.518032786885246,FALSE
"TAVHL.IS",0.05,41,0.55,0.467105263157895,0.529119318181818,0.228571428571429,0.136363636363636,0.921875,0.478688524590164,0.477382180942552,0.131147540983607,0.0789473684210526,0.875816993464052,0.521311475409836,FALSE
"TAVHL.IS",0.05,41,0.6,0.427631578947368,0.499289772727273,0.0842105263157895,0.0454545454545455,0.953125,0.498360655737705,0.496775025799794,0.0254777070063694,0.0131578947368421,0.980392156862745,0.501639344262295,FALSE
"TAVHL.IS",0.05,41,0.65,0.421052631578947,0.498934659090909,0.0112359550561798,0.00568181818181818,0.9921875,0.501639344262295,0.5,NA,0,1,0.498360655737705,TRUE
"TAVHL.IS",0.05,41,0.7,0.421052631578947,0.5,NA,0,1,0.501639344262295,0.5,NA,0,1,0.498360655737705,TRUE
"TAVHL.IS",0.05,64,0.3,0.578947368421053,0.5,0.733333333333333,1,0,0.498360655737705,0.5,0.665207877461707,1,0,0.501639344262295,TRUE
"TAVHL.IS",0.05,64,0.35,0.572368421052632,0.494318181818182,0.728033472803347,0.988636363636364,0,0.498360655737705,0.5,0.665207877461707,1,0,0.501639344262295,TRUE
"TAVHL.IS",0.05,64,0.4,0.585526315789474,0.516335227272727,0.727272727272727,0.954545454545455,0.078125,0.495081967213115,0.496667526659787,0.65929203539823,0.980263157894737,0.0130718954248366,0.504918032786885,FALSE
"TAVHL.IS",0.05,64,0.45,0.5625,0.518821022727273,0.677966101694915,0.795454545454545,0.2421875,0.518032786885246,0.51907034743722,0.633416458852868,0.835526315789474,0.202614379084967,0.481967213114754,FALSE
"TAVHL.IS",0.05,64,0.5,0.542763157894737,0.537997159090909,0.589970501474926,0.568181818181818,0.5078125,0.518032786885246,0.518038355693154,0.518032786885246,0.519736842105263,0.516339869281046,0.481967213114754,FALSE
"TAVHL.IS",0.05,64,0.55,0.450657894736842,0.5,0.283261802575107,0.1875,0.8125,0.475409836065574,0.474587203302374,0.298245614035088,0.223684210526316,0.725490196078431,0.524590163934426,FALSE
"TAVHL.IS",0.05,64,0.6,0.434210526315789,0.502840909090909,0.122448979591837,0.0681818181818182,0.9375,0.504918032786885,0.503633470932233,0.183783783783784,0.111842105263158,0.895424836601307,0.495081967213115,FALSE
"TAVHL.IS",0.05,64,0.65,0.424342105263158,0.501775568181818,0.0223463687150838,0.0113636363636364,0.9921875,0.504918032786885,0.503353973168215,0.050314465408805,0.0263157894736842,0.980392156862745,0.495081967213115,FALSE
"TAVHL.IS",0.05,64,0.7,0.421052631578947,0.498934659090909,0.0112359550561798,0.00568181818181818,0.9921875,0.501639344262295,0.5,NA,0,1,0.498360655737705,TRUE
"TAVHL.IS",0.1,23,0.3,0.578947368421053,0.5,0.733333333333333,1,0,0.498360655737705,0.5,0.665207877461707,1,0,0.501639344262295,TRUE
"TAVHL.IS",0.1,23,0.35,0.578947368421053,0.5,0.733333333333333,1,0,0.498360655737705,0.5,0.665207877461707,1,0,0.501639344262295,TRUE
"TAVHL.IS",0.1,23,0.4,0.578947368421053,0.5,0.733333333333333,1,0,0.498360655737705,0.5,0.665207877461707,1,0,0.501639344262295,TRUE
"TAVHL.IS",0.1,23,0.45,0.588815789473684,0.518110795454545,0.731182795698925,0.965909090909091,0.0703125,0.495081967213115,0.496603027175783,0.654708520179372,0.960526315789474,0.0326797385620915,0.504918032786885,FALSE
"TAVHL.IS",0.1,23,0.5,0.549342105263158,0.533025568181818,0.620498614958449,0.636363636363636,0.4296875,0.514754098360656,0.515049879600963,0.55421686746988,0.605263157894737,0.42483660130719,0.485245901639344,FALSE
"TAVHL.IS",0.1,23,0.55,0.434210526315789,0.50390625,0.11340206185567,0.0625,0.9453125,0.498360655737705,0.496775025799794,0.0254777070063694,0.0131578947368421,0.980392156862745,0.501639344262295,FALSE
"TAVHL.IS",0.1,23,0.6,0.421052631578947,0.5,NA,0,1,0.501639344262295,0.5,NA,0,1,0.498360655737705,TRUE
"TAVHL.IS",0.1,23,0.65,0.421052631578947,0.5,NA,0,1,0.501639344262295,0.5,NA,0,1,0.498360655737705,TRUE
"TAVHL.IS",0.1,23,0.7,0.421052631578947,0.5,NA,0,1,0.501639344262295,0.5,NA,0,1,0.498360655737705,TRUE
