"lambda","seed","threshold","Acc_val","BalAcc_val","F1_val","Sens_val","Spec_val","Acc_test","BalAcc_test","F1_test","Sens_test","Spec_test","Acc_flip_test","is_MC_test"
0.05,41,0.65,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.05,41,0.7,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.05,64,0.3,0.509868421052632,0.500259796492747,0.672527472527473,0.987096774193548,0.0134228187919463,0.518032786885246,0.500473607164385,0.679738562091503,0.987341772151899,0.0136054421768707,0.481967213114754,FALSE
0.05,64,0.35,0.516447368421053,0.507490798874215,0.669662921348315,0.961290322580645,0.0536912751677852,0.518032786885246,0.500947214328769,0.676923076923077,0.974683544303797,0.0272108843537415,0.481967213114754,FALSE
0.05,64,0.4,0.529605263157895,0.521952803637151,0.663529411764706,0.909677419354839,0.134228187919463,0.478688524590164,0.465814173770774,0.620525059665871,0.822784810126582,0.108843537414966,0.521311475409836,FALSE
0.05,64,0.45,0.539473684210526,0.534228187919463,0.639175257731959,0.8,0.268456375838926,0.468852459016393,0.460819770946353,0.571428571428571,0.683544303797468,0.238095238095238,0.531147540983607,FALSE
0.05,64,0.5,0.542763157894737,0.546936566356354,0.42798353909465,0.335483870967742,0.758389261744966,0.468852459016393,0.473370360802549,0.404411764705882,0.348101265822785,0.598639455782313,0.531147540983607,FALSE
0.05,64,0.55,0.483552631578947,0.492379302879411,0.0818713450292398,0.0451612903225806,0.939597315436242,0.462295081967213,0.476276586584001,0.145833333333333,0.0886075949367089,0.863945578231292,0.537704918032787,FALSE
0.05,64,0.6,0.496710526315789,0.506451612903226,0.0254777070063694,0.0129032258064516,1,0.468852459016393,0.485920950658744,0.0240963855421687,0.0126582278481013,0.959183673469388,0.531147540983607,FALSE
0.05,64,0.65,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.05,64,0.7,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.1,23,0.3,0.529605263157895,0.52052392292704,0.680089485458613,0.980645161290323,0.0604026845637584,0.518032786885246,0.5,0.682505399568035,1,0,0.481967213114754,TRUE
0.1,23,0.35,0.519736842105263,0.511885689543191,0.658878504672897,0.909677419354839,0.114093959731544,0.475409836065574,0.460518384569018,0.63302752293578,0.873417721518987,0.0476190476190476,0.524590163934426,FALSE
0.1,23,0.4,0.519736842105263,0.514743450963412,0.619791666666667,0.767741935483871,0.261744966442953,0.459016393442623,0.449668474984931,0.575835475578406,0.708860759493671,0.19047619047619,0.540983606557377,FALSE
0.1,23,0.45,0.519736842105263,0.519679584325612,0.525974025974026,0.52258064516129,0.516778523489933,0.39672131147541,0.394751571514682,0.43558282208589,0.449367088607595,0.340136054421769,0.60327868852459,FALSE
0.1,23,0.5,0.526315789473684,0.529508551634553,0.441860465116279,0.367741935483871,0.691275167785235,0.419672131147541,0.427322827865323,0.277551020408163,0.215189873417722,0.639455782312925,0.580327868852459,FALSE
0.1,23,0.55,0.503289473684211,0.510694955618099,0.217616580310881,0.135483870967742,0.885906040268456,0.445901639344262,0.459269783862912,0.142131979695431,0.0886075949367089,0.829931972789116,0.554098360655738,FALSE
0.1,23,0.6,0.486842105263158,0.495864905823771,0.0714285714285714,0.0387096774193548,0.953020134228188,0.452459016393443,0.467493326444502,0.087431693989071,0.0506329113924051,0.884353741496599,0.547540983606557,FALSE
0.1,23,0.65,0.490131578947368,0.5,NA,0,1,0.488524590163934,0.506092310341858,0.037037037037037,0.0189873417721519,0.993197278911565,0.511475409836066,FALSE
0.1,23,0.7,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.1,27,0.3,0.509868421052632,0.500649491231868,0.66815144766147,0.967741935483871,0.0335570469798658,0.511475409836066,0.495328511151296,0.666666666666667,0.943037974683544,0.0476190476190476,0.488524590163934,FALSE
0.1,27,0.35,0.526315789473684,0.518986793678285,0.657142857142857,0.890322580645161,0.147651006711409,0.488524590163934,0.475071041074658,0.632075471698113,0.848101265822785,0.102040816326531,0.511475409836066,FALSE
0.1,27,0.4,0.519736842105263,0.513444468499675,0.638613861386139,0.832258064516129,0.194630872483221,0.462295081967213,0.450464996125032,0.6,0.778481012658228,0.122448979591837,0.537704918032787,FALSE
0.1,27,0.45,0.526315789473684,0.521065165620264,0.628865979381443,0.787096774193548,0.25503355704698,0.465573770491803,0.455050374580212,0.591478696741855,0.746835443037975,0.163265306122449,0.534426229508197,FALSE
0.1,27,0.5,0.529605263157895,0.527798224723966,0.573134328358209,0.619354838709677,0.436241610738255,0.501639344262295,0.497201412210454,0.563218390804598,0.620253164556962,0.374149659863946,0.498360655737705,FALSE
0.1,27,0.55,0.513157894736842,0.517904308291838,0.367521367521368,0.27741935483871,0.758389261744966,0.439344262295082,0.447020580384052,0.302040816326531,0.234177215189873,0.659863945578231,0.560655737704918,FALSE
0.1,27,0.6,0.490131578947368,0.498311322797142,0.143646408839779,0.0838709677419355,0.912751677852349,0.478688524590164,0.494704210798243,0.0914285714285714,0.0506329113924051,0.938775510204082,0.521311475409836,FALSE
0.1,27,0.65,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.1,27,0.7,0.490131578947368,0.5,NA,0,1,0.481967213114754,0.5,NA,0,1,0.518032786885246,TRUE
0.1,98,0.3,0.513157894736842,0.503615501190734,0.674008810572687,0.987096774193548,0.0201342281879195,0.485245901639344,0.468828037544132,0.650334075723831,0.924050632911392,0.0136054421768707,0.514754098360656,FALSE
0.1,98,0.35,0.519736842105263,0.511625893050444,0.662037037037037,0.92258064516129,0.100671140939597,0.472131147540984,0.4571170240248,0.631578947368421,0.873417721518987,0.0408163265306122,0.527868852459016,FALSE
0.1,98,0.4,0.509868421052632,0.502597964927473,0.644391408114558,0.870967741935484,0.134228187919463,0.455737704918033,0.442478257125635,0.606635071090047,0.810126582278481,0.0748299319727891,0.544262295081967,FALSE
0.1,98,0.45,0.539473684210526,0.534877679151331,0.62962962962963,0.767741935483871,0.302013422818792,0.485245901639344,0.477352966503057,0.583554376657825,0.69620253164557,0.258503401360544,0.514754098360656,FALSE
0.1,98,0.5,0.549342105263158,0.54702316518727,0.600583090379009,0.664516129032258,0.429530201342282,0.452459016393443,0.44831223628692,0.515942028985507,0.563291139240506,0.333333333333333,0.547540983606557,FALSE
0.1,98,0.55,0.532894736842105,0.534661182074042,0.492857142857143,0.445161290322581,0.624161073825503,0.39344262295082,0.395612675449927,0.36426116838488,0.335443037974684,0.45578231292517,0.60655737704918,FALSE
0.1,98,0.6,0.523026315789474,0.526022948690193,0.444444444444444,0.374193548387097,0.677852348993289,0.40655737704918,0.411586153448721,0.322097378277154,0.272151898734177,0.551020408163265,0.59344262295082,FALSE
0.1,98,0.65,0.506578947368421,0.513531067330591,0.25,0.161290322580645,0.865771812080537,0.390163934426229,0.401683458193404,0.122641509433962,0.0822784810126582,0.72108843537415,0.60983606557377,FALSE
0.1,98,0.7,0.513157894736842,0.521931153929422,0.13953488372093,0.0774193548387097,0.966442953020134,0.439344262295082,0.454361491432016,0.0655737704918033,0.0379746835443038,0.870748299319728,0.560655737704918,FALSE
0.1,41,0.3,0.523026315789474,0.514202208270188,0.672686230248307,0.961290322580645,0.0671140939597315,0.511475409836066,0.494618100404719,0.671081677704194,0.962025316455696,0.0272108843537415,0.488524590163934,FALSE
0.1,41,0.35,0.539473684210526,0.532149815977484,0.666666666666667,0.903225806451613,0.161073825503356,0.514754098360656,0.500150693188668,0.658986175115207,0.905063291139241,0.0952380952380952,0.485245901639344,FALSE
